"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1727","createProjectTest","Global suite","Sun Jan 12 09:33:09 GMT 2025","passed","Sun Jan 12 09:33:11 GMT 2025","tests.ProjectTest","#1 dont work git actions :( ","tests.ProjectTest","createProjectTest"
"","53662","testLoginWithAValidUsernameAndPassword","Global suite","Sun Jan 12 09:33:12 GMT 2025","failed","Sun Jan 12 09:34:06 GMT 2025","tests.LoginPageTest","#2 dont work git actions. Its sad :( ","tests.LoginPageTest","testLoginWithAValidUsernameAndPassword"
