"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1178","createProjectTest","Global suite","Sun Jan 12 11:10:24 GMT 2025","passed","Sun Jan 12 11:10:25 GMT 2025","tests.ProjectTest","#1 dont work git actions :( ","tests.ProjectTest","createProjectTest"
"","22479","testLoginWithAValidUsernameAndPassword","Global suite","Sun Jan 12 11:10:26 GMT 2025","passed","Sun Jan 12 11:10:49 GMT 2025","tests.LoginPageTest","#2 dont work git actions. Its sad :( ","tests.LoginPageTest","testLoginWithAValidUsernameAndPassword"
