"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53511","testLoginWithAValidUsernameAndPassword","Global suite","Sun Jan 12 09:57:04 GMT 2025","failed","Sun Jan 12 09:57:57 GMT 2025","tests.LoginPageTest","#2 dont work git actions. Its sad :( ","tests.LoginPageTest","testLoginWithAValidUsernameAndPassword"
"","1191","createProjectTest","Global suite","Sun Jan 12 09:57:01 GMT 2025","passed","Sun Jan 12 09:57:03 GMT 2025","tests.ProjectTest","#1 dont work git actions :( ","tests.ProjectTest","createProjectTest"
