"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22293","testLoginWithAValidUsernameAndPassword","Global suite","Sun Jan 12 11:50:02 GMT 2025","passed","Sun Jan 12 11:50:25 GMT 2025","tests.LoginPageTest","#2 dont work git actions. Its sad :( ","tests.LoginPageTest","testLoginWithAValidUsernameAndPassword"
"","1049","createProjectTest","Global suite","Sun Jan 12 11:50:00 GMT 2025","passed","Sun Jan 12 11:50:01 GMT 2025","tests.ProjectTest","#1 dont work git actions :( ","tests.ProjectTest","createProjectTest"
