"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2384","createProjectTest","Global suite","Wed Jan 08 21:02:34 GMT 2025","passed","Wed Jan 08 21:02:37 GMT 2025","tests.ProjectTest","#1 dont work git actions :( ","tests.ProjectTest","createProjectTest"
"","22817","testLoginWithAValidUsernameAndPassword","Global suite","Wed Jan 08 21:02:38 GMT 2025","passed","Wed Jan 08 21:03:01 GMT 2025","tests.LoginPageTest","#2 dont work git actions. Its sad :( ","tests.LoginPageTest","testLoginWithAValidUsernameAndPassword"
